Neel:RTHI,,,Neel:RKNE,,,Neel:RTIB,,,Neel:LTHI,,,Neel:LKNE,,,Neel:LTIB,,,Neel:RASI,,,Neel:RPSI,,,Neel:RANK,,,Neel:LANK,,,Neel:LASI,,,Neel:LPSI,,
X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
566.393616,899.40509,912.408569,601.533508,841.831726,632.066528,629.433594,864.981934,492.834442,963.140076,857.576721,950.417603,982.213379,863.608032,692.98761,972.873901,1000.292786,520.596191,577.453064,859.175598,1195.237183,697.061646,1030.975342,1203.753784,697.125366,909.467651,246.949997,942.342163,1143.840698,364.513153,893.917664,879.995667,1200.823975,811.667603,1035.702637,1199.866577
565.862976,901.065918,912.292297,601.058533,844.825012,631.75592,629.184143,868.270874,492.62793,962.509827,856.565186,951.641785,981.770935,860.651062,694.13501,972.402954,996.350647,520.922302,576.514587,859.689819,1195.163086,696.488525,1031.293823,1203.943115,697.118835,913.045349,246.900238,941.801575,1139.015503,364.13266,892.929382,880.117737,1201.340698,811.102356,1035.925537,1200.193237
565.343689,902.732422,912.165894,600.588501,847.813721,631.446228,628.93927,871.551636,492.422607,961.865356,855.547607,952.84967,981.317688,857.735596,695.27832,971.929443,992.354675,521.13855,575.59491,860.197815,1195.070068,695.925781,1031.613037,1204.116333,697.114502,916.619934,246.850525,941.282227,1134.031616,363.561615,891.960083,880.252808,1201.830322,810.546875,1036.155151,1200.496094
564.835449,904.401917,912.029175,600.124451,850.794312,631.136536,628.69989,874.821106,492.216919,961.207397,854.524719,954.039612,980.852905,854.861572,696.415405,971.453796,988.304626,521.247131,574.694214,860.699402,1194.957886,695.37323,1031.932739,1204.273193,697.11261,920.191345,246.800659,940.786011,1128.890381,362.804993,891.010132,880.400635,1202.292603,810.001038,1036.391479,1200.774414
564.337646,906.071533,911.881958,599.667542,853.763489,630.825745,628.466919,878.076416,492.009216,960.536804,853.49762,955.209839,980.376038,852.029175,697.544006,970.976379,984.200745,521.250488,573.813049,861.19458,1194.826782,694.830872,1032.253296,1204.413208,697.112854,923.759216,246.750504,940.315125,1123.593994,361.868561,890.079712,880.561035,1202.726807,809.464722,1036.634766,1201.028076
563.849854,907.738403,911.724243,599.21875,856.717957,630.513,628.240906,881.315063,491.797882,959.854309,852.467285,956.358215,979.886719,849.238464,698.661499,970.49762,980.043152,521.151733,572.951599,861.682983,1194.677368,694.298523,1032.574829,1204.535889,697.115356,927.323547,246.699966,939.871338,1118.144409,360.758728,889.169128,880.733582,1203.132568,808.937805,1036.884766,1201.25647
563.371521,909.399658,911.555908,598.778992,859.65448,630.197205,628.022644,884.534668,491.581451,959.160889,851.435547,957.482788,979.384399,846.489441,699.765625,970.017944,975.832825,520.954224,572.110474,862.164856,1194.509399,693.776062,1032.897217,1204.640747,697.120056,930.884338,246.649033,939.456482,1112.544189,359.482635,888.278809,880.917908,1203.508911,808.420227,1037.141479,1201.459473
562.902283,911.052246,911.37677,598.34906,862.57019,629.877502,627.812805,887.733643,491.358521,958.457397,850.40387,958.581482,978.869019,843.782166,700.853821,969.538147,971.570435,520.662109,571.289917,862.639893,1194.323486,693.263489,1033.220825,1204.727905,697.127014,934.441711,246.597626,939.072021,1106.795898,358.048126,887.408875,881.113464,1203.855469,807.911987,1037.404541,1201.636841
562.441406,912.693298,911.186951,597.929688,865.462402,629.552979,627.61145,890.910522,491.127869,957.744629,849.374329,959.652344,978.340393,841.117004,701.923828,969.058777,967.257446,520.279785,570.490234,863.108337,1194.120117,692.760681,1033.545532,1204.796631,697.136475,937.995605,246.545746,938.719238,1100.902954,356.463684,886.559753,881.319763,1204.171997,807.412964,1037.674072,1201.788208
561.988831,914.32019,910.986572,597.521484,868.328796,629.222717,627.419006,894.064453,490.888763,957.023621,848.349426,960.693237,977.798645,838.494263,702.973389,968.580627,962.895569,519.812073,569.711853,863.570007,1193.899902,692.2677,1033.87146,1204.847046,697.148315,941.546204,246.493332,938.398987,1094.86853,354.738312,885.731689,881.536255,1204.45813,806.923401,1037.950073,1201.913452
561.544067,915.930115,910.775635,597.125061,871.16748,628.886169,627.235168,897.194702,490.640625,956.295227,847.331665,961.702087,977.244019,835.914062,704.000244,968.104553,958.486816,519.264343,568.955261,864.025146,1193.662964,691.784668,1034.198486,1204.878784,697.163025,945.093689,246.440323,938.111755,1088.696777,352.881775,884.924988,881.762268,1204.713501,806.443176,1038.231812,1202.013062
561.106812,917.520752,910.554504,596.740479,873.976624,628.542847,627.059814,900.301025,490.383331,955.56073,846.323669,962.677368,976.677002,833.377441,705.002502,967.63147,954.033813,518.642456,568.220581,864.473816,1193.410522,691.311584,1034.526978,1204.89209,697.180786,948.638062,246.386642,937.85791,1082.391113,350.904205,884.140198,881.99707,1204.937866,805.972473,1038.519531,1202.086548
560.676941,919.089966,910.323486,596.368225,876.755005,628.192261,626.892395,903.383484,490.117096,954.820923,845.328308,963.617126,976.098206,830.884949,705.978455,967.162231,949.539307,517.952576,567.50824,864.915955,1193.142944,690.848633,1034.856323,1204.886719,697.20166,952.179688,246.332275,937.637268,1075.956543,348.816193,883.377441,882.240112,1205.131348,805.511414,1038.812622,1202.13501
560.254272,920.635864,910.082947,596.008484,879.501587,627.83429,626.732056,906.442017,489.84259,954.077026,844.348877,964.520081,975.508362,828.437866,706.926331,966.69812,945.006592,517.200989,566.818542,865.35199,1192.86084,690.395996,1035.187012,1204.862793,697.225891,955.718628,246.27713,937.44928,1069.397583,346.628693,882.637146,882.49054,1205.294189,805.060242,1039.110962,1202.158203
559.838989,922.157043,909.833252,595.661133,882.215698,627.468872,626.577942,909.476868,489.560822,953.330139,843.388245,965.38501,974.908569,826.037598,707.844971,966.239746,940.439392,516.394531,566.151733,865.781799,1192.565308,689.953857,1035.518677,1204.820923,697.25354,959.255066,246.221191,937.292908,1062.718994,344.353119,881.919678,882.74762,1205.426392,804.619324,1039.414307,1202.157104
559.431152,923.652039,909.574829,595.326294,884.896851,627.096375,626.428955,912.488342,489.273193,952.581787,842.449829,966.210632,974.299866,823.685852,708.732971,965.788208,935.841431,515.539917,565.508118,866.205566,1192.257202,689.522583,1035.851074,1204.760986,697.284485,962.789124,246.16449,937.167175,1055.92627,342.000885,881.225403,883.010559,1205.528442,804.18866,1039.721802,1202.132324
559.030884,925.120239,909.30835,595.004028,887.545227,626.71698,626.284119,915.476685,488.981384,951.833069,841.536804,966.996277,973.683289,821.384827,709.589539,965.344238,931.217102,514.644165,564.888,866.623535,1191.937256,689.102356,1036.184326,1204.68396,697.318665,966.321045,246.107117,937.070312,1049.025024,339.58371,880.554688,883.278625,1205.600952,803.76886,1040.033447,1202.084839
558.638611,926.560791,909.034424,594.694031,890.160828,626.331299,626.142212,918.441956,488.6875,951.085449,840.652527,967.741272,973.059998,819.136963,710.413696,964.908569,926.570862,513.713989,564.291565,867.035645,1191.606323,688.693542,1036.517822,1204.590088,697.355896,969.850952,246.049301,937.000488,1042.020996,337.113312,879.907837,883.551025,1205.644775,803.360229,1040.348755,1202.015259
558.2547,927.973694,908.753662,594.39624,892.74408,625.93988,626.00177,921.384399,488.393707,950.340454,839.799927,968.44519,972.431274,816.945007,711.204956,964.481812,921.907349,512.756531,563.718933,867.442139,1191.265381,688.296509,1036.851807,1204.480103,697.39563,973.378906,245.991318,936.955811,1034.92041,334.601532,879.285278,883.827026,1205.660278,802.962891,1040.667236,1201.925293
557.879822,929.358704,908.466736,594.110474,895.295654,625.543823,625.861938,924.303894,488.102417,949.599548,838.9823,969.107727,971.798401,814.812012,711.962769,964.064575,917.231628,511.778534,563.170227,867.842896,1190.915405,687.911621,1037.185547,1204.354736,697.437439,976.904907,245.933594,936.933777,1027.729248,332.059875,878.687256,884.105835,1205.648682,802.577637,1040.988037,1201.815552
557.514282,930.716309,908.174438,593.836853,897.81665,625.143921,625.721497,927.200562,487.816071,948.864441,838.202515,969.729065,971.16272,812.741211,712.686768,963.657349,912.548462,510.786713,562.645752,868.23822,1190.557373,687.539368,1037.519043,1204.215088,697.480774,980.42926,245.876602,936.931946,1020.454285,329.499969,878.114075,884.386841,1205.610718,802.204529,1041.310913,1201.687988
557.159119,932.047119,907.877625,593.575134,900.307983,624.741272,625.579773,930.07428,487.536957,948.136963,837.46344,970.30896,970.525513,810.736206,713.376892,963.260315,907.86322,509.787689,562.145386,868.627869,1190.191895,687.180054,1037.851807,1204.06189,697.525024,983.951782,245.820953,936.947876,1013.101807,326.932861,877.566162,884.669128,1205.548096,801.844238,1041.635376,1201.543213
556.814941,933.351746,907.576843,593.325195,902.771118,624.336792,625.436218,932.925354,487.267273,947.418823,836.767639,970.847961,969.887817,808.800476,714.032776,962.87384,903.180847,508.78775,561.669434,869.011963,1189.820068,686.834106,1038.183716,1203.896118,697.569458,987.472717,245.767273,936.97876,1005.678894,324.369507,877.04364,884.952148,1205.461548,801.497131,1041.960693,1201.383301
556.482666,934.631348,907.273132,593.087463,905.20752,623.93158,625.29071,935.754089,487.008759,946.711792,836.11731,971.346375,969.251038,806.9375,714.654358,962.498108,898.506348,507.793121,561.217651,869.390442,1189.442383,686.501953,1038.514038,1203.718872,697.613281,990.991943,245.716324,937.021912,998.192261,321.820496,876.546875,885.235107,1205.352417,801.163574,1042.286377,1201.209595
556.163269,935.886902,906.967041,592.861694,907.618774,623.526672,625.143433,938.561157,486.762512,946.017883,835.514832,971.804749,968.61615,805.151123,715.241577,962.133423,893.84491,506.809784,560.790161,869.763123,1189.060059,686.184021,1038.842407,1203.53125,697.656006,994.509644,245.668823,937.074768,990.648865,319.295929,876.075928,885.517456,1205.22229,800.843994,1042.611694,1201.023193
555.857483,937.119873,906.659363,592.648376,910.006714,623.123108,624.995056,941.347717,486.529358,945.339111,834.961914,972.223938,967.984314,803.444458,715.794128,961.779663,889.201416,505.84317,560.386902,870.130188,1188.673584,685.880798,1039.168823,1203.334351,697.69696,998.02594,245.625565,937.134644,983.055847,316.80542,875.630981,885.798462,1205.072266,800.538879,1042.935913,1200.82605
555.566406,938.331604,906.35083,592.447815,912.373169,622.721863,624.84668,944.115051,486.309387,944.677429,834.4599,972.604492,967.356384,801.820679,716.312195,961.43689,884.580627,504.89856,560.007507,870.491394,1188.283691,685.592468,1039.492554,1203.129028,697.735657,1001.540771,245.587311,937.199097,975.42041,314.358215,875.212097,886.077454,1204.903931,800.248718,1043.258667,1200.619507
555.291077,939.523315,906.042114,592.260437,914.720154,622.323608,624.699768,946.864746,486.102417,944.034851,834.010071,972.94751,966.733276,800.282898,716.795349,961.105103,879.987305,503.980652,559.652039,870.846558,1187.890625,685.31958,1039.813354,1202.916382,697.771545,1005.054565,245.554764,937.265991,967.749573,311.96286,874.819336,886.353699,1204.71875,799.973816,1043.578979,1200.404785
555.032227,940.696716,905.733704,592.086487,917.049438,621.92926,624.555969,949.598572,485.907867,943.413635,833.61322,973.253967,966.115662,798.833374,717.243591,960.784058,875.425964,503.093842,559.320007,871.195862,1187.495483,685.062561,1040.130737,1202.69751,697.804321,1008.567322,245.52861,937.333008,960.050903,309.627502,874.452515,886.626526,1204.5177,799.7146,1043.896484,1200.183228
554.790955,941.853088,905.426208,591.926636,919.362915,621.539612,624.417053,952.318604,485.724915,942.815552,833.269714,973.524658,965.50415,797.47406,717.656921,960.473694,870.901001,502.241913,559.011292,871.539124,1187.098022,684.821655,1040.444458,1202.473267,697.833679,1012.079224,245.50946,937.398254,952.331482,307.359528,874.111572,886.895386,1204.30249,799.471558,1044.210083,1199.956177
554.568054,942.994019,905.119934,591.781311,921.662231,621.155029,624.285156,955.026672,485.552399,942.242676,832.979614,973.760559,964.899475,796.206787,718.034973,960.173645,866.416626,501.428131,558.725403,871.876221,1186.699097,684.597351,1040.754028,1202.244507,697.859314,1015.590576,245.497833,937.460083,944.598816,305.165741,873.796326,887.159424,1204.074219,799.244934,1044.519409,1199.724731
554.364258,944.12085,904.81543,591.651001,923.948975,620.776123,624.162354,957.724792,485.388977,941.696899,832.742493,973.962708,964.30188,795.032227,718.377808,959.883667,861.976929,500.655243,558.462036,872.207336,1186.298828,684.389954,1041.059082,1202.012207,697.881104,1019.101257,245.494156,937.516968,936.860168,303.052124,873.506409,887.417847,1203.834106,799.035156,1044.823608,1199.489746
554.180298,945.234924,904.512817,591.536255,926.224792,620.403259,624.05072,960.414978,485.233215,941.180115,832.557861,974.13208,963.711853,793.950745,718.685364,959.603333,857.585876,499.925201,558.22052,872.53241,1185.897461,684.199768,1041.359375,1201.776367,697.898926,1022.611633,245.498703,937.567749,929.123047,301.024139,873.241394,887.670044,1203.58313,798.84259,1045.12207,1199.251953
554.016846,946.337585,904.21228,591.437561,928.49054,620.036621,623.952087,963.098999,485.08374,940.694031,832.424194,974.26947,963.1297,792.962158,718.95752,959.332214,853.247314,499.239655,558.000366,872.851624,1185.495117,684.027222,1041.654541,1201.538452,697.91272,1026.121338,245.511642,937.611511,921.39502,299.086334,873.000793,887.915161,1203.322021,798.667847,1045.413696,1199.012451
553.874146,947.429932,903.914124,591.355347,930.747253,619.676453,623.868408,965.778076,484.939117,940.240173,832.340149,974.375732,962.555725,792.065369,719.194397,959.069763,848.964966,498.599609,557.801208,873.1651,1185.092041,683.872681,1041.944336,1201.298096,697.922607,1029.630371,245.533005,937.647339,913.683594,297.242432,872.784058,888.152222,1203.05188,798.511108,1045.698242,1198.77124
553.752686,948.513184,903.618286,591.289734,932.995728,619.322815,623.800842,968.453491,484.798187,939.820007,832.303711,974.451599,961.990173,791.258972,719.395996,958.815796,844.742554,498.005524,557.622131,873.473022,1184.688354,683.736633,1042.228516,1201.056274,697.928406,1033.138672,245.562729,937.674622,905.996521,295.495544,872.590576,888.380615,1202.773315,798.372864,1045.974731,1198.529175
553.652527,949.58844,903.324646,591.241211,935.236084,618.97583,623.750488,971.125916,484.659851,939.434753,832.312378,974.497681,961.433411,790.540588,719.562439,958.569885,840.583557,497.457245,557.462708,873.775757,1184.283569,683.619446,1042.506592,1200.812744,697.93042,1036.645264,245.600662,937.693237,898.341492,293.847809,872.419678,888.599304,1202.486694,798.253601,1046.242432,1198.285889
553.573975,950.656433,903.033325,591.209961,937.468384,618.635315,623.718262,973.795837,484.523132,939.085449,832.363525,974.514465,960.885681,789.907349,719.69397,958.331421,836.491455,496.954224,557.322083,874.073669,1183.878296,683.521545,1042.778442,1200.567871,697.928345,1040.150269,245.646606,937.70282,890.726562,292.300659,872.270508,888.807312,1202.192627,798.153748,1046.500732,1198.04187
553.516724,951.71814,902.74408,591.195679,939.692505,618.301147,623.70459,976.463196,484.38736,938.772766,832.454102,974.502686,960.347595,789.355835,719.790833,958.10022,832.469971,496.495453,557.199646,874.367188,1183.47229,683.443542,1043.043945,1200.321289,697.922607,1043.653076,245.700378,937.703491,883.159668,290.854797,872.142517,889.003662,1201.891357,798.074036,1046.748657,1197.796997
553.480713,952.774292,902.456726,591.198425,941.907776,617.97345,623.709656,979.127625,484.251923,938.497375,832.580383,974.462524,959.819336,788.882019,719.853271,957.875854,828.522278,496.079254,557.094788,874.656799,1183.06543,683.386047,1043.303101,1200.073242,697.913025,1047.153076,245.76178,937.695374,875.649231,289.510071,872.034729,889.187256,1201.58252,798.014771,1046.985474,1197.550537
553.465515,953.825562,902.171082,591.217957,944.113464,617.651794,623.733521,981.788574,484.116302,938.259399,832.73877,974.394287,959.301453,788.481323,719.881714,957.658142,824.651855,495.703827,557.006714,874.942932,1182.657593,683.349426,1043.555542,1199.823242,697.899963,1050.649902,245.830658,937.678833,868.203491,288.265656,871.94635,889.357239,1201.266479,797.976807,1047.210571,1197.302612
553.470703,954.872559,901.886902,591.253723,946.308594,617.336243,623.775818,984.444946,483.980255,938.05896,832.925049,974.298279,958.794617,788.148865,719.876343,957.446777,820.862183,495.36676,556.934814,875.226501,1182.249023,683.334534,1043.800903,1199.571289,697.883423,1054.142578,245.906921,937.654114,860.83136,287.119934,871.876648,889.51239,1200.943237,797.960571,1047.423096,1197.05249
553.495789,955.915771,901.604004,591.305115,948.492249,617.026306,623.83606,987.095337,483.843781,937.895569,833.134949,974.174683,958.299133,787.879395,719.837585,957.241577,817.156555,495.065369,556.878479,875.507812,1181.839722,683.34198,1044.039429,1199.316528,697.864014,1057.630981,245.990555,937.622131,853.541748,286.070709,871.824829,889.651672,1200.612183,797.967041,1047.622314,1196.799438
553.540039,956.955566,901.322144,591.371582,950.662903,616.722046,623.91333,989.738403,483.706879,937.768738,833.36377,974.023499,957.815796,787.667297,719.765686,957.042664,813.53833,494.796631,556.837097,875.78772,1181.429321,683.372559,1044.270508,1199.058594,697.841736,1061.11438,246.081726,937.58313,846.343811,285.115173,871.789978,889.773804,1200.273315,797.996765,1047.807617,1196.542603
553.602844,957.992432,901.041077,591.452393,952.819458,616.423157,624.006775,992.372131,483.570007,937.677612,833.606812,973.844971,957.345093,787.506714,719.660645,956.84967,810.010681,494.557281,556.809998,876.066833,1181.017944,683.427002,1044.494263,1198.797119,697.817322,1064.592407,246.180588,937.538086,839.247131,284.249969,871.771545,889.877747,1199.926147,798.050659,1047.977783,1196.281738
553.683411,959.02655,900.76062,591.546692,954.960632,616.129211,624.115295,994.994751,483.433533,937.620789,833.859131,973.638855,956.887573,787.391785,719.522644,956.662903,806.576904,494.343933,556.796997,876.345825,1180.605713,683.506226,1044.710449,1198.53125,697.791199,1068.064087,246.287552,937.487488,832.261536,283.471039,871.76886,889.96228,1199.570068,798.129456,1048.132568,1196.015625
553.780884,960.05835,900.480774,591.653625,957.085144,615.84021,624.237732,997.604065,483.298096,937.597046,834.115784,973.405212,956.443909,787.316528,719.351929,956.4823,803.23999,494.15271,556.797302,876.625244,1180.192871,683.611084,1044.918579,1198.260498,697.764038,1071.529541,246.40303,937.432129,825.397461,282.773956,871.781189,890.026306,1199.204834,798.234131,1048.270874,1195.743408
553.894714,961.087646,900.201111,591.772522,959.191711,615.555664,624.372986,1000.197998,483.164124,937.604614,834.371765,973.144104,956.014709,787.275024,719.148438,956.307983,800.003235,493.97995,556.810913,876.905762,1179.778931,683.742554,1045.118408,1197.984375,697.736389,1074.988037,246.527588,937.372742,818.665222,282.153687,871.808105,890.068726,1198.829712,798.36554,1048.391968,1195.464355
554.023804,962.114624,899.921631,591.902344,961.279175,615.275391,624.520142,1002.774597,483.032349,937.641602,834.621887,972.855347,955.600647,787.261353,718.91217,956.140198,796.869324,493.821594,556.837524,877.187744,1179.364502,683.90155,1045.309937,1197.701782,697.709045,1078.439087,246.66188,937.309814,812.075867,281.60495,871.849182,890.088257,1198.444702,798.524536,1048.494995,1195.177734
554.167664,963.139099,899.642456,592.042358,963.346313,614.999146,624.678284,1005.33197,482.903168,937.706177,834.861267,972.539062,955.202393,787.27002,718.643311,955.979187,793.841431,493.673523,556.87677,877.471619,1178.949463,684.088806,1045.492432,1197.412354,697.682678,1081.882812,246.806702,937.24408,805.640686,281.121857,871.903992,890.083923,1198.049194,798.712219,1048.579468,1194.882446
554.325562,964.161011,899.363342,592.192017,965.391846,614.726868,624.846497,1007.868042,482.777222,937.795837,835.085205,972.19519,954.820496,787.295471,718.341736,955.824707,790.922119,493.531738,556.928894,877.757568,1178.534302,684.30542,1045.665405,1197.115601,697.658142,1085.318726,246.962784,937.175842,799.371277,280.698303,871.972473,890.054565,1197.6427,798.929138,1048.644287,1194.577759
554.496887,965.179932,899.084229,592.350525,967.414856,614.45813,625.024292,1010.381104,482.654846,937.908447,835.288757,971.823914,954.455933,787.332458,718.007629,955.677185,788.114075,493.391968,556.993713,878.045776,1178.11853,684.552185,1045.828491,1196.810791,697.63623,1088.746704,247.131012,937.105774,793.279663,280.327789,872.054443,889.99939,1197.224976,799.176514,1048.688965,1194.263306
554.681152,966.195129,898.805176,592.517456,969.41394,614.193054,625.21106,1012.869812,482.536407,938.041748,835.46759,971.425598,954.109131,787.376221,717.641296,955.53656,785.419739,493.250122,557.071594,878.336304,1177.703003,684.830078,1045.980835,1196.497437,697.617737,1092.166382,247.312271,937.033875,787.377747,280.003693,872.149902,889.917236,1196.795898,799.454895,1048.712769,1193.938354
554.877808,967.205994,898.526306,592.692078,971.387878,613.931396,625.406433,1015.332825,482.42215,938.193176,835.617554,971.000244,953.780762,787.422119,717.24292,955.402527,782.841797,493.102264,557.162598,878.628723,1177.287842,685.139587,1046.121948,1196.175049,697.603271,1095.578125,247.507492,936.960571,781.678162,279.719025,872.258911,889.807434,1196.355469,799.765137,1048.714722,1193.602417
555.08667,968.211426,898.247437,592.874268,973.335388,613.673218,625.610291,1017.768738,482.312103,938.360596,835.73468,970.548462,953.471375,787.465881,716.813049,955.275208,780.382202,492.944275,557.267151,878.922668,1176.873047,685.481628,1046.251343,1195.843628,697.593628,1098.981445,247.717606,936.885742,776.193054,279.466736,872.381592,889.669189,1195.903442,800.107849,1048.694214,1193.255249
555.307495,969.210205,897.968567,593.06366,975.255066,613.418335,625.822449,1020.17688,482.20636,938.541443,835.81543,970.070679,953.181458,787.503723,716.352356,955.154297,778.043335,492.772461,557.385681,879.217529,1176.459229,685.856567,1046.367676,1195.502441,697.58905,1102.376953,247.943481,936.809265,770.935303,279.239685,872.518311,889.501709,1195.439941,800.483643,1048.650757,1192.896606
555.540283,970.200867,897.689758,593.259888,977.145325,613.167053,626.042847,1022.556274,482.104614,938.733948,835.856689,969.567627,952.911377,787.532043,715.861572,955.039307,775.827026,492.583069,557.518921,879.512451,1176.046631,686.265137,1046.470459,1195.151733,697.589905,1105.764038,248.18602,936.730957,765.917114,279.03064,872.669434,889.304382,1194.96521,800.892944,1048.583252,1192.526489
555.784912,971.181519,897.410889,593.463013,979.004578,612.919128,626.271545,1024.90625,482.006714,938.935669,835.85553,969.040222,952.661255,787.547791,715.341614,954.929871,773.735291,492.372681,557.667358,879.806335,1175.635376,686.70752,1046.558472,1194.791138,697.596497,1109.143433,248.446045,936.650635,761.15094,278.832458,872.83551,889.076965,1194.480103,801.336121,1048.491455,1192.144897
